ID_FC,FC,FC Age,FC Age Minimum,FC Age Maximum,FC Age Category,FC estimate Biological Sex,FC (point estimate) height,FC height min estimated,FC height max estimated,FC Recovery Location,FC Estimated Date of Death/Burial,FC Recovery Date,Unnamed: 0,Name,Age,Sex,Personal effects,ID_MP,biolsex_score,age_v1_score,age_v2_score,Final Score T1,Final Score T2
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,614,"955,0000",78,Male,2.0,MP-615,0.00032866,0.00208881,0.00054202,6.865082946e-07,1.781402932e-07
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1009,"30202,0000",78,Male,,MP-1010,0.00032866,0.00208881,0.00054202,6.865082946e-07,1.781402932e-07
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,223,"956,0000",78,Male,2.0,MP-224,0.00032866,0.00208881,0.00054202,6.865082946e-07,1.781402932e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,738,"486,0000",40,Male,2.0,MP-739,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,113,"427,0000",40,Male,1.0,MP-114,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,637,"857,0000",40,Male,2.0,MP-638,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,182,"728,0000",40,Male,1.0,MP-183,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,766,"543,0000",40,Male,1.0,MP-767,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,538,"441,0000",40,Male,1.0,MP-539,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1014,"30349,0000",40,Male,,MP-1015,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,114,"619,0000",40,Male,2.0,MP-115,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,897,"718,0000",40,Male,2.0,MP-898,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,115,"395,0000",40,Male,2.0,MP-116,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,460,"431,0000",40,Male,1.0,MP-461,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,890,"525,0000",40,Male,2.0,MP-891,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,943,"403,0000",40,Male,1.0,MP-944,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,117,"735,0000",40,Male,1.0,MP-118,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,330,"519,0000",40,Male,2.0,MP-331,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,840,"666,0000",40,Male,2.0,MP-841,0.00032866,0.0212784,0.00046558,6.993358943999999e-06,1.530175228e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,549,"911,0000",28,Female,1.0,MP-550,0.98871604,0.02079444,1.1e-07,0.0205597963708176,1.0875876440000001e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,252,"776,0000",28,Female,2.0,MP-253,0.98871604,0.02079444,1.1e-07,0.0205597963708176,1.0875876440000001e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,312,"817,0000",28,Female,1.0,MP-313,0.98871604,0.02079444,1.1e-07,0.0205597963708176,1.0875876440000001e-07
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,888,"971,0000",80,Male,2.0,MP-889,0.00032866,0.00145465,0.00031677,4.78085269e-07,1.041096282e-07
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,89,"960,0000",80,Male,1.0,MP-90,0.00032866,0.00145465,0.00031677,4.78085269e-07,1.041096282e-07
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,3,"489,0000",39,Male,1.0,MP-4,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,118,"641,0000",39,Male,1.0,MP-119,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,366,"398,0000",39,Male,1.0,MP-367,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,944,"469,0000",39,Male,2.0,MP-945,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1065,"80513,0000",39,Male,,MP-1066,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,740,"652,0000",39,Male,2.0,MP-741,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,739,"506,0000",39,Male,2.0,MP-740,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,767,"581,0000",39,Male,1.0,MP-768,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,539,"553,0000",39,Male,2.0,MP-540,0.00032866,0.02127824,0.00028453,6.9933063583999995e-06,9.35136298e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,585,"959,0000",81,Male,2.0,MP-586,0.00032866,0.00120052,0.00023926,3.945629032e-07,7.86351916e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,18,"950,0000",81,Male,1.0,MP-19,0.00032866,0.00120052,0.00023926,3.945629032e-07,7.86351916e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,613,"974,0000",81,Male,1.0,MP-614,0.00032866,0.00120052,0.00023926,3.945629032e-07,7.86351916e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,757,"988,0000",82,Male,2.0,MP-758,0.00032866,0.00098363,0.00017931,3.232798358e-07,5.893202459999999e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,541,"847,0000",38,Male,2.0,MP-542,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,367,"451,0000",38,Male,2.0,MP-368,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,309,"926,0000",38,Male,1.0,MP-310,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,368,"503,0000",38,Male,1.0,MP-369,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,540,"618,0000",38,Male,1.0,MP-541,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1046,"67325,0000",38,Male,,MP-1047,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,240,"509,0000",38,Male,1.0,MP-241,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,463,"629,0000",38,Male,1.0,MP-464,0.00032866,0.02127785,0.00016776,6.993178181e-06,5.51360016e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,431,"991,0000",83,Male,2.0,MP-432,0.00032866,0.00080021,0.00013335,2.6299701859999997e-07,4.3826810999999995e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,852,"832,0000",23,Female,2.0,MP-853,0.98871604,0.02079444,4e-08,0.0205597963708176,3.9548641600000004e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,853,"828,0000",23,Female,1.0,MP-854,0.98871604,0.02079444,4e-08,0.0205597963708176,3.9548641600000004e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,598,"886,0000",27,Female,2.0,MP-599,0.98871604,0.02051398,4e-08,0.0202825010702392,3.9548641600000004e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,650,"814,0000",27,Female,1.0,MP-651,0.98871604,0.02051398,4e-08,0.0202825010702392,3.9548641600000004e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,803,"932,0000",23,Female,1.0,MP-804,0.98871604,0.02079444,4e-08,0.0205597963708176,3.9548641600000004e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,892,"822,0000",23,Female,2.0,MP-893,0.98871604,0.02079444,4e-08,0.0205597963708176,3.9548641600000004e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,341,"992,0000",84,Male,1.0,MP-342,0.00032866,0.00064647,9.844e-05,2.124688302e-07,3.23532904e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,516,"990,0000",84,Male,1.0,MP-517,0.00032866,0.00064647,9.844e-05,2.124688302e-07,3.23532904e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,88,"970,0000",84,Male,1.0,MP-89,0.00032866,0.00064647,9.844e-05,2.124688302e-07,3.23532904e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,120,"534,0000",37,Male,2.0,MP-121,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,639,"645,0000",37,Male,1.0,MP-640,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,464,"561,0000",37,Male,1.0,MP-465,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,121,"490,0000",37,Male,2.0,MP-122,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,798,"507,0000",37,Male,2.0,MP-799,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,542,"617,0000",37,Male,1.0,MP-543,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1013,"30347,0000",37,Male,,MP-1014,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1060,"75813,0000",37,Male,,MP-1061,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,946,"572,0000",37,Male,2.0,MP-947,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,4,"747,0000",37,Male,2.0,MP-5,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,768,"549,0000",37,Male,1.0,MP-769,0.00032866,0.02127699,9.539e-05,6.9928955334e-06,3.13508774e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,87,"969,0000",85,Male,1.0,MP-88,0.00032866,0.00051875,7.214e-05,1.70492375e-07,2.37095324e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,913,"957,0000",85,Male,2.0,MP-914,0.00032866,0.00051875,7.214e-05,1.70492375e-07,2.37095324e-08
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,424,"980,0000",86,Male,1.0,MP-425,0.00032866,0.00041352,5.249e-05,1.359074832e-07,1.72513634e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1001,"30022,0000",36,Male,,MP-1002,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,544,"622,0000",36,Male,1.0,MP-545,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,640,"732,0000",36,Male,1.0,MP-641,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1002,"30048,0000",36,Male,,MP-1003,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,742,"881,0000",36,Male,1.0,MP-743,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,641,"482,0000",36,Male,1.0,MP-642,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,427,"593,0000",36,Male,2.0,MP-428,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,466,"592,0000",36,Male,1.0,MP-467,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,543,"399,0000",36,Male,1.0,MP-544,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,369,"608,0000",36,Male,2.0,MP-370,0.00032866,0.02127514,5.229e-05,6.9922875124e-06,1.71856314e-08
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,208,"874,0000",35,Male,1.0,MP-209,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,799,"583,0000",35,Male,1.0,MP-800,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,743,"517,0000",35,Male,1.0,MP-744,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,184,"628,0000",35,Male,1.0,MP-185,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,370,"671,0000",35,Male,2.0,MP-371,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,842,"883,0000",35,Male,1.0,MP-843,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,122,"599,0000",35,Male,2.0,MP-123,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1011,"30248,0000",35,Male,,MP-1012,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,468,"591,0000",35,Male,1.0,MP-469,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,907,"512,0000",35,Male,1.0,MP-908,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,947,"552,0000",35,Male,1.0,MP-948,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,843,"647,0000",35,Male,1.0,MP-844,0.00032866,0.02127136,2.763e-05,6.9910451775999995e-06,9.0808758e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,297,"986,0000",88,Male,2.0,MP-298,0.00032866,0.00025787,2.725e-05,8.475155419999999e-08,8.955985e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,818,"949,0000",89,Male,2.0,MP-819,0.00032866,0.00020181,1.944e-05,6.63268746e-08,6.3891504e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,789,"983,0000",89,Male,2.0,MP-790,0.00032866,0.00020181,1.944e-05,6.63268746e-08,6.3891504e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,222,"954,0000",89,Male,2.0,MP-223,0.00032866,0.00020181,1.944e-05,6.63268746e-08,6.3891504e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,242,"426,0000",34,Male,2.0,MP-243,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,908,"715,0000",34,Male,1.0,MP-909,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1004,"30063,0000",34,Male,,MP-1005,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,642,"687,0000",34,Male,2.0,MP-643,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,209,"858,0000",34,Male,1.0,MP-210,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1067,"81172,0000",34,Male,,MP-1068,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,844,"922,0000",34,Male,2.0,MP-845,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1000,"30016,0000",34,Male,,MP-1001,0.00032866,0.0212639,1.406e-05,6.988593373999999e-06,4.620959599999999e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,86,"976,0000",90,Male,2.0,MP-87,0.00032866,0.00015705,1.379e-05,5.1616053e-08,4.5322214e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,912,"977,0000",90,Male,2.0,MP-913,0.00032866,0.00015705,1.379e-05,5.1616053e-08,4.5322214e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,85,"967,0000",91,Male,2.0,MP-86,0.00032866,0.00012156,9.73e-06,3.99519096e-08,3.1978617999999997e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,612,"963,0000",91,Male,1.0,MP-613,0.00032866,0.00012156,9.73e-06,3.99519096e-08,3.1978617999999997e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,911,"947,0000",91,Male,1.0,MP-912,0.00032866,0.00012156,9.73e-06,3.99519096e-08,3.1978617999999997e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,377,"928,0000",26,Male,2.0,MP-378,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,478,"418,0000",26,Male,2.0,MP-479,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,379,"694,0000",26,Male,1.0,MP-380,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,955,"657,0000",26,Male,2.0,MP-956,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,376,"504,0000",26,Male,1.0,MP-377,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1048,"67861,0000",26,Male,,MP-1049,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1072,"85044,0000",26,Male,,MP-1073,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,476,"872,0000",26,Male,1.0,MP-477,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,479,"879,0000",26,Male,2.0,MP-480,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1073,"85657,0000",26,Male,,MP-1074,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,378,"654,0000",26,Male,2.0,MP-379,0.00032866,0.0212639,7.94e-06,6.988593373999999e-06,2.6095604e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,800,"520,0000",33,Male,2.0,MP-801,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,769,"702,0000",33,Male,1.0,MP-770,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,372,"713,0000",33,Male,2.0,MP-373,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,948,"717,0000",33,Male,1.0,MP-949,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,471,"750,0000",33,Male,1.0,MP-472,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,593,"880,0000",33,Male,1.0,MP-594,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,594,"655,0000",33,Male,2.0,MP-595,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,547,"624,0000",33,Male,1.0,MP-548,0.00032866,0.0212498,6.9e-06,6.983959268e-06,2.2677539999999998e-09
