FC,MP,likelihood
87,58,0.0008982220762445343
88,58,0.0006627689400667605
89,58,0.00048418553353326367
90,58,0.0003502133467349483
91,58,0.0002507984108967149
92,58,0.0001778230490242787
93,58,0.0001248310117483642
94,58,8.676170429008694e-05
95,58,5.970418636541905e-05
96,58,4.0677345035534544e-05
97,58,2.7439203351579275e-05
98,58,1.832573742121651e-05
-1,59,2.3292064285613564e-09
0,59,4.17294976155223e-09
1,59,7.4019972182560116e-09
2,59,1.2999459606157837e-08
3,59,2.260332520237692e-08
4,59,3.891258178625061e-08
5,59,6.632518484093884e-08
6,59,1.1192771259469959e-07
7,59,1.8701117206311414e-07
8,59,3.093629268600528e-07
9,59,5.066870474720438e-07
10,59,8.216411511735169e-07
11,59,1.319153802277695e-06
12,59,2.0969089898005284e-06
13,59,3.3001573814624695e-06
14,59,5.142338579234988e-06
15,59,7.933368999675621e-06
16,59,1.2117851778103589e-05
17,59,1.832587140211243e-05
18,59,2.7439403961791087e-05
19,59,4.067764243083295e-05
20,59,5.970462286738323e-05
21,59,8.676233861161998e-05
22,59,0.00012483192439762943
23,59,0.0001778243491024625
24,59,0.00025080024450346237
25,59,0.00035021590717204725
26,59,0.0004841890734514163
27,59,0.0006627737856221855
28,59,0.0008982286432162617
29,59,0.0012052571975958032
30,59,0.0016011935809038128
31,59,0.0021061012021688042
32,59,0.002742748183781013
33,59,0.0035364209580067986
34,59,0.00451453795945277
35,59,0.0057060294668750886
36,59,0.007140458052246988
37,59,0.00884686719762912
38,59,0.010852363446664959
39,59,0.01318045945318256
40,59,0.01584923036376372
41,59,0.01886936239923265
42,59,0.02224219800061785
43,59,0.025957903785399705
44,59,0.029993902945601322
45,59,0.03431371985769586
46,59,0.038866379281616084
47,59,0.04358648414084813
48,59,0.04839506416949545
49,59,0.053201243709487
50,59,0.05790472310065932
51,59,0.062399008236182926
52,59,0.066575261847528
53,59,0.0703265934810766
54,59,0.07355255857011365
55,59,0.07616360559657237
56,59,0.07808519803447969
57,59,0.07926134685912191
58,59,0.07965732015428864
59,59,0.07926134685912191
60,59,0.07808519803447975
61,59,0.07616360559657237
62,59,0.0735525585701136
63,59,0.0703265934810766
64,59,0.066575261847528
65,59,0.06239900823618298
66,59,0.05790472310065932
67,59,0.053201243709486944
68,59,0.04839506416949545
69,59,0.04358648414084818
70,59,0.03886637928161614
71,59,0.0343137198576958
72,59,0.029993902945601267
73,59,0.025957903785399705
74,59,0.022242198000617906
75,59,0.018869362399232596
76,59,0.01584923036376372
77,59,0.013180459453182615
78,59,0.010852363446664903
79,59,0.00884686719762912
80,59,0.007140458052246988
81,59,0.0057060294668750886
82,59,0.00451453795945277
83,59,0.0035364209580067986
84,59,0.0027427481837810686
85,59,0.0021061012021688598
86,59,0.0016011935809037573
87,59,0.0012052571975957476
88,59,0.0008982286432162061
89,59,0.0006627737856221855
90,59,0.0004841890734514718
91,59,0.00035021590717204725
92,59,0.00025080024450346237
93,59,0.0001778243491024625
94,59,0.00012483192439762943
95,59,8.676233861167549e-05
96,59,5.970462286738323e-05
97,59,4.0677642430777436e-05
98,59,2.7439403961735576e-05
-1,60,1.287206308924716e-09
0,60,2.3292320815733223e-09
1,60,4.1729957208664646e-09
2,60,7.4020787410961015e-09
3,60,1.2999602777363592e-08
4,60,2.2603574146980874e-08
5,60,3.891301035493132e-08
6,60,6.63259153218183e-08
7,60,1.1192894532483262e-07
8,60,1.870132317345009e-07
9,60,3.093663340680904e-07
10,60,5.066926279344419e-07
11,60,8.216502004230916e-07
12,60,1.3191683309462835e-06
13,60,2.096932084375036e-06
14,60,3.300193728166548e-06
15,60,5.14239521503656e-06
16,60,7.933456374846575e-06
17,60,1.2117985239609126e-05
18,60,1.8326073236433598e-05
19,60,2.743970616916504e-05
20,60,4.0678090439234104e-05
21,60,5.97052804318593e-05
22,60,8.676329417969815e-05
23,60,0.00012483329924994438
24,60,0.00017782630759360327
25,60,0.00025080300672393127
26,60,0.0003502197643195921
27,60,0.000484194406129509
28,60,0.0006627810851657746
29,60,0.0008982385359719444
30,60,0.0012052704718496145
31,60,0.0016012112158534622
32,60,0.0021061243979829144
33,60,0.002742778391387825
34,60,0.0035364599068299003
35,60,0.004514587680892173
36,60,0.00570609231095812
37,60,0.007140536694592128
38,60,0.008846964633728941
39,60,0.010852482970553416
40,60,0.013180604617853206
41,60,0.015849404921283047
42,60,0.01886957021936121
43,60,0.02224244296790133
44,60,0.02595818967608258
45,60,0.029994233287275525
46,60,0.034314097776224385
47,60,0.038866807341439616
48,60,0.043586964186148325
49,60,0.04839559717470487
50,60,0.05320182964816755
51,60,0.05790536084170982
52,60,0.06239969547561578
53,60,0.06657599508266246
54,60,0.07032736803198028
55,60,0.07355336865059514
56,60,0.07616444443415318
57,60,0.07808605803576382
58,60,0.07926221981407106
59,60,0.07965819747034017
60,60,0.07926221981407106
61,60,0.07808605803576388
62,60,0.07616444443415318
63,60,0.07355336865059509
64,60,0.07032736803198028
65,60,0.06657599508266246
66,60,0.062399695475615836
67,60,0.05790536084170982
68,60,0.0532018296481675
69,60,0.04839559717470487
70,60,0.04358696418614838
71,60,0.03886680734143967
72,60,0.03431409777622433
73,60,0.02999423328727547
74,60,0.02595818967608258
75,60,0.022242442967901385
76,60,0.018869570219361153
77,60,0.015849404921283047
78,60,0.013180604617853262
79,60,0.01085248297055336
80,60,0.008846964633728941
81,60,0.007140536694592128
82,60,0.00570609231095812
83,60,0.004514587680892173
84,60,0.0035364599068299003
85,60,0.0027427783913878804
86,60,0.00210612439798297
87,60,0.0016012112158534067
88,60,0.001205270471849559
89,60,0.0008982385359718889
90,60,0.0006627810851657746
91,60,0.0004841944061295645
92,60,0.0003502197643195921
93,60,0.00025080300672393127
94,60,0.00017782630759360327
95,60,0.00012483329924994438
96,60,8.676329417975366e-05
97,60,5.97052804318593e-05
98,60,4.067809043917859e-05
-1,61,7.043057377800044e-10
0,61,1.2872274521175275e-09
1,61,2.329270340710698e-09
2,61,4.173064265009324e-09
3,61,7.402200325007666e-09
4,61,1.2999816304213243e-08
5,61,2.260394542524692e-08
6,61,3.891364952619323e-08
7,61,6.632700476770301e-08
8,61,1.1193078382986152e-07
9,61,1.8701630354730158e-07
10,61,3.093714156094138e-07
11,61,5.067009506872549e-07
12,61,8.216636965569209e-07
13,61,1.3191899991358959e-06
14,61,2.096966527835315e-06
15,61,3.300247935974439e-06
16,61,5.142479682190574e-06
17,61,7.933586686978074e-06
18,61,1.2118184285322802e-05
19,61,1.8326374253991723e-05
20,61,2.744015688401487e-05
21,61,4.067875860307342e-05
22,61,5.97062611295511e-05
23,61,8.676471932269589e-05
24,61,0.00012483534971729918
25,61,0.00017782922850525693
26,61,0.00025080712632487805
27,61,0.0003502255169048242
28,61,0.0004842023593345361
29,61,0.0006627919717720461
30,61,0.0008982532901185216
31,61,0.0012052902691935211
32,61,0.0016012375167791446
33,61,0.002106158992432866
34,61,0.002742823443289736
35,61,0.0035365179954619727
36,61,0.004514661835903021
37,61,0.005706186037200055
38,61,0.007140653982507099
39,61,0.008847109950822054
40,61,0.010852661229577116
41,61,0.013180821117774685
42,61,0.015849665257968687
43,61,0.018869880164207386
44,61,0.022242808314355125
45,61,0.025958616056069653
46,61,0.029994725961878833
47,61,0.03431466140738468
48,61,0.03886744575378727
49,61,0.04358768013011276
50,61,0.04839639210356375
51,61,0.05320270352249087
52,61,0.05790631197456289
53,61,0.06240072043081035
54,61,0.06657708863626835
55,61,0.07032852320430341
56,61,0.07355457681205654
57,61,0.07616569548421633
58,61,0.07808734064956822
59,61,0.07926352174709032
60,61,0.07965950590754751
61,61,0.07926352174709032
62,61,0.07808734064956828
63,61,0.07616569548421633
64,61,0.07355457681205649
65,61,0.07032852320430341
66,61,0.06657708863626835
67,61,0.06240072043081041
68,61,0.05790631197456289
69,61,0.05320270352249081
70,61,0.04839639210356375
71,61,0.04358768013011281
72,61,0.038867445753787325
73,61,0.03431466140738462
74,61,0.029994725961878778
75,61,0.025958616056069653
76,61,0.02224280831435518
77,61,0.01886988016420733
78,61,0.015849665257968687
79,61,0.01318082111777474
80,61,0.01085266122957706
81,61,0.008847109950822054
82,61,0.007140653982507099
83,61,0.005706186037200055
84,61,0.004514661835903021
85,61,0.0035365179954619727
86,61,0.0027428234432897913
87,61,0.0021061589924329213
88,61,0.001601237516779089
89,61,0.0012052902691934656
90,61,0.000898253290118466
91,61,0.0006627919717720461
92,61,0.00048420235933459163
93,61,0.0003502255169048242
94,61,0.00025080712632487805
95,61,0.00017782922850525693
96,61,0.00012483534971729918
97,61,8.67647193227514e-05
98,61,5.97062611295511e-05
-1,62,3.815470869150295e-10
0,62,7.043228195332143e-10
1,62,1.2872586716582505e-09
2,62,2.3293268332521962e-09
3,62,4.173165475676907e-09
4,62,7.4023798529489834e-09
5,62,1.300013159293229e-08
6,62,2.260449364599341e-08
7,62,3.89145933114303e-08
8,62,6.632861341784715e-08
9,62,1.1193349852310254e-07
10,62,1.8702083931376214e-07
11,62,3.093789188936953e-07
12,62,5.067132398681129e-07
13,62,8.216836246303884e-07
14,62,1.319221993874535e-06
15,62,2.097017386237847e-06
16,62,3.3003279779473345e-06
17,62,5.142604404401549e-06
18,62,7.933779102803456e-06
19,62,1.2118478191537405e-05
20,62,1.8326818729431074e-05
21,62,2.744082239895077e-05
22,62,4.0679745198067704e-05
23,62,5.9707709204673866e-05
24,62,8.676682365529363e-05
25,62,0.0001248383773891203
26,62,0.00017783354145463657
27,62,0.00025081320923064655
28,62,0.0003502340110367426
29,62,0.0004842141028498337
30,62,0.000662808046678559
31,62,0.0008982750757439945
32,62,0.0012053195014854366
33,62,0.0016012763521067938
34,62,0.002106210073783194
35,62,0.002742889965867422
36,62,0.003536603767768487
37,62,0.004514771331446178
38,62,0.005706324431162263
39,62,0.00714082716708099
40,62,0.008847324522620485
41,62,0.010852924442654689
42,62,0.013181140796461596
43,62,0.015850049664989492
44,62,0.018870337821470098
45,62,0.022243347776327305
46,62,0.02595924563872013
47,62,0.02999545343359885
48,62,0.03431549365188618
49,62,0.03886838841842941
50,62,0.04358873727611489
51,62,0.04839756587680144
52,62,0.053203993864742706
53,62,0.057907716394940835
54,62,0.06240223385551974
55,62,0.06657870335177685
56,62,0.07033022890455906
57,62,0.07355636075482623
58,62,0.07616754275528559
59,62,0.07808923452691473
60,62,0.07926544415073465
61,62,0.07966143791512284
62,62,0.07926544415073465
63,62,0.07808923452691478
64,62,0.07616754275528559
65,62,0.07355636075482617
66,62,0.07033022890455906
67,62,0.06657870335177685
68,62,0.062402233855519795
69,62,0.057907716394940835
70,62,0.05320399386474265
71,62,0.04839756587680144
72,62,0.043588737276114946
73,62,0.03886838841842947
74,62,0.034315493651886124
75,62,0.029995453433598794
76,62,0.02595924563872013
77,62,0.02224334777632736
78,62,0.018870337821470042
79,62,0.015850049664989492
80,62,0.013181140796461651
81,62,0.010852924442654633
82,62,0.008847324522620485
83,62,0.00714082716708099
84,62,0.005706324431162263
85,62,0.004514771331446178
86,62,0.003536603767768487
87,62,0.0027428899658674777
88,62,0.0021062100737832493
89,62,0.0016012763521067383
90,62,0.001205319501485381
91,62,0.000898275075743939
92,62,0.000662808046678559
93,62,0.0004842141028498892
94,62,0.0003502340110367426
95,62,0.00025081320923064655
96,62,0.00017783354145463657
97,62,0.0001248383773891203
98,62,8.676682365534915e-05
-1,63,2.0464937625652506e-10
0,63,3.815606148350705e-10
1,63,7.043477916090404e-10
2,63,1.2873043119815015e-09
3,63,2.3294094205611556e-09
4,63,4.173313437097159e-09
5,63,7.402642307587475e-09
6,63,1.3000592518324576e-08
7,63,2.260529509827308e-08
8,63,3.8915973045478334e-08
9,63,6.633096512805414e-08
10,63,1.1193746717460026e-07
11,63,1.8702747022000414e-07
12,63,3.0938988805954844e-07
13,63,5.067312056092434e-07
14,63,8.217127577852576e-07
15,63,1.319268767471455e-06
16,63,2.0970917369130286e-06
17,63,3.3004449925296124e-06
18,63,5.1427867377060636e-06
19,63,7.934060398436436e-06
20,63,1.2118907857519968e-05
21,63,1.832746851486223e-05
22,63,2.744179532539682e-05
23,63,4.0681187516353443e-05
24,63,5.970982616780542e-05
25,63,8.676990001124779e-05
26,63,0.00012484280358878293
27,63,0.0001778398466211859
28,63,0.000250822101923465
29,63,0.0003502464287378846
30,63,0.00048423127087415026
31,63,0.000662831546829826
32,63,0.0008983069244825021
33,63,0.0012053622366193144
34,63,0.0016013331260652324
35,63,0.0021062847503891618
36,63,0.0027429872162394262
37,63,0.0035367291596129745
38,63,0.004514931404652526
39,63,0.00570652675140865
40,63,0.007141080348253788
41,63,0.008847638208408748
42,63,0.0108533092378716
43,63,0.013181608139614928
44,63,0.015850611635482435
45,63,0.018871006877610088
46,63,0.02224413642402108
47,63,0.025960166035209502
48,63,0.029996516935613563
49,63,0.03431671032282984
50,63,0.03886976651426261
51,63,0.04359028273399619
52,63,0.048399281833819106
53,63,0.05320588023578195
54,63,0.05790976953853442
55,63,0.06240444635420975
56,63,0.06658106392903261
57,63,0.07033272249380589
58,63,0.07355896872799893
59,63,0.07617024330906637
60,63,0.07809200321512379
61,63,0.07926825454197406
62,63,0.0796642623464956
63,63,0.07926825454197406
64,63,0.07809200321512384
65,63,0.07617024330906637
66,63,0.07355896872799887
67,63,0.07033272249380589
68,63,0.06658106392903261
69,63,0.0624044463542098
70,63,0.05790976953853442
71,63,0.05320588023578189
72,63,0.048399281833819106
73,63,0.04359028273399625
74,63,0.03886976651426267
75,63,0.034316710322829784
76,63,0.029996516935613508
77,63,0.025960166035209502
78,63,0.022244136424021135
79,63,0.018871006877610032
80,63,0.015850611635482435
81,63,0.013181608139614984
82,63,0.010853309237871544
83,63,0.008847638208408748
84,63,0.007141080348253788
85,63,0.00570652675140865
86,63,0.004514931404652526
87,63,0.0035367291596129745
88,63,0.0027429872162394817
89,63,0.0021062847503892173
90,63,0.0016013331260651769
91,63,0.0012053622366192589
92,63,0.0008983069244824466
93,63,0.000662831546829826
94,63,0.0004842312708742058
95,63,0.0003502464287378846
96,63,0.000250822101923465
97,63,0.0001778398466211859
98,63,0.00012484280358878293
-1,64,1.0868014844014328e-10
0,64,2.0465987824531795e-10
1,64,3.815801953750854e-10
2,64,7.043839366134821e-10
3,64,1.2873703725564458e-09
4,64,2.329528958827415e-09
5,64,4.173527598956567e-09
6,64,7.4030221888652695e-09
7,64,1.3001259669524478e-08
8,64,2.260645513384282e-08
9,64,3.891797009584939e-08
10,64,6.633436903313874e-08
11,64,1.1194321146782644e-07
12,64,1.870370679057247e-07
13,64,3.09405765015523e-07
14,64,5.067572095264783e-07
15,64,8.217549256058057e-07
16,64,1.3193364683658544e-06
17,64,2.097199353336404e-06
18,64,3.3006143614129054e-06
19,64,5.14305065001145e-06
20,64,7.934467550487964e-06
21,64,1.2119529763322127e-05
22,64,1.832840902527309e-05
23,64,2.7443203555571942e-05
24,64,4.068327515220748e-05
25,64,5.971289029600709e-05
26,64,8.677435278082935e-05
27,64,0.00012484921014495302
28,64,0.00017784897282577204
29,64,0.000250834973357288
30,64,0.00035026440232830867
31,64,0.0004842561201625914
32,64,0.0006628655613457934
33,64,0.0008983530228846867
34,64,0.001205424092174078
35,64,0.0016014153016518443
36,64,0.002106392838570264
37,64,0.002743127978070862
38,64,0.003536910653887119
39,64,0.004515163097315752
40,64,0.00570681959315137
41,64,0.007141446806960668
42,64,0.008848092242518249
43,64,0.010853866196969483
44,64,0.013182284579990593
45,64,0.01585142504106813
46,64,0.018871975280770482
47,64,0.022245277926016865
48,64,0.025961498232637856
49,64,0.029998056266397007
50,64,0.03431847135290876
51,64,0.038871761193453834
52,64,0.04359251965584333
53,64,0.048401765538996715
54,64,0.053208610601093456
55,64,0.05791274129325861
56,64,0.06240764876219275
57,64,0.06658448066843341
58,64,0.07033633175700969
59,64,0.07356274355242953
60,64,0.07617415213623319
61,64,0.0780960106612132
62,64,0.07927232234973415
63,64,0.0796683504761819
64,64,0.07927232234973415
65,64,0.07809601066121326
66,64,0.07617415213623319
67,64,0.07356274355242948
68,64,0.07033633175700969
69,64,0.06658448066843341
70,64,0.062407648762192805
71,64,0.05791274129325861
72,64,0.0532086106010934
73,64,0.048401765538996715
74,64,0.04359251965584338
75,64,0.03887176119345389
76,64,0.034318471352908705
77,64,0.029998056266396952
78,64,0.025961498232637856
79,64,0.02224527792601692
80,64,0.018871975280770427
81,64,0.01585142504106813
82,64,0.013182284579990648
83,64,0.010853866196969427
84,64,0.008848092242518249
85,64,0.007141446806960668
86,64,0.00570681959315137
87,64,0.004515163097315752
88,64,0.003536910653887119
89,64,0.0027431279780709174
90,64,0.0021063928385703194
91,64,0.0016014153016517887
92,64,0.0012054240921740224
93,64,0.0008983530228846312
94,64,0.0006628655613457934
95,64,0.00048425612016264694
96,64,0.00035026440232830867
97,64,0.000250834973357288
98,64,0.00017784897282577204
-1,65,5.71438713734722e-11
0,65,1.0868814051484673e-10
1,65,2.0467492843672097e-10
2,65,3.816082558578006e-10
3,65,7.044357353009344e-10
4,65,1.2874650426533873e-09
5,65,2.3297002667408655e-09
6,65,4.173834510060631e-09
7,65,7.403566589174009e-09
8,65,1.300221575064885e-08
9,65,2.2608117557761105e-08
10,65,3.892083202904304e-08
11,65,6.63392471018599e-08
12,65,1.1195144350027611e-07
13,65,1.870508221583685e-07
14,65,3.0942851796556187e-07
15,65,5.06794475223417e-07
16,65,8.218153554713112e-07
17,65,1.3194334891720043e-06
18,65,2.097353576293774e-06
19,65,3.3008570805932e-06
20,65,5.143428857490814e-06
21,65,7.935051032000509e-06
22,65,1.2120421004166285e-05
23,65,1.832975685204944e-05
24,65,2.744522166224612e-05
25,65,4.068626690165633e-05
26,65,5.97172814372307e-05
27,65,8.678073395641403e-05
28,65,0.00012485839125326456
29,65,0.00017786205140817328
30,65,0.000250853419153269
31,65,0.0003502901599235046
32,65,0.0004842917311839553
33,65,0.0006629143068725584
34,65,0.000898419085588612
35,65,0.001205512736140177
36,65,0.0016015330658517072
37,65,0.0021065477375942555
38,65,0.0027433297010537295
39,65,0.00353717074972404
40,65,0.004515495131466329
41,65,0.005707239258832381
42,65,0.007141971971649813
43,65,0.008848742909776254
44,65,0.010854664363982615
45,65,0.013183253973248123
46,65,0.015852590716445854
47,65,0.01887336308009179
48,65,0.022246913789838688
49,65,0.025963407378293862
50,65,0.030000262250747232
51,65,0.034320995050112865
52,65,0.038874619728556804
53,65,0.043595725344081716
54,65,0.048405324887520966
55,65,0.05321252343335301
56,65,0.05791700005588766
57,65,0.06241223806942256
58,65,0.06658937712975803
59,65,0.07034150412036984
60,65,0.07356815317829311
61,65,0.07617975379875465
62,65,0.0781017536525525
63,65,0.07927815184418394
64,65,0.07967420909358024
65,65,0.07927815184418394
66,65,0.07810175365255255
67,65,0.07617975379875465
68,65,0.07356815317829306
69,65,0.07034150412036984
70,65,0.06658937712975803
71,65,0.062412238069422615
72,65,0.05791700005588766
73,65,0.053212523433352955
74,65,0.048405324887520966
75,65,0.04359572534408177
76,65,0.03887461972855686
77,65,0.03432099505011281
78,65,0.030000262250747176
79,65,0.025963407378293862
80,65,0.022246913789838743
81,65,0.018873363080091736
82,65,0.015852590716445854
83,65,0.013183253973248179
84,65,0.01085466436398256
85,65,0.008848742909776254
86,65,0.007141971971649813
87,65,0.005707239258832381
88,65,0.004515495131466329
89,65,0.00353717074972404
90,65,0.002743329701053785
91,65,0.002106547737594311
92,65,0.0016015330658516516
93,65,0.0012055127361401215
94,65,0.0008984190855885564
95,65,0.0006629143068725584
96,65,0.00048429173118401083
97,65,0.0003502901599235046
98,65,0.000250853419153269
-1,66,2.974901236232162e-11
0,66,5.714983349815696e-11
1,66,1.0869948052786874e-10
2,66,2.046962832629491e-10
3,66,3.816480710811565e-10
4,66,7.045092328359336e-10
5,66,1.2875993707436456e-09
6,66,2.329943336787304e-09
7,66,4.174269988462154e-09
8,66,7.404339042738242e-09
9,66,1.3003572341121636e-08
10,66,2.261047638317015e-08
11,66,3.8924892846901794e-08
12,66,6.634616862910697e-08
13,66,1.1196312399109242e-07
14,66,1.870703381676498e-07
15,66,3.0946080229213596e-07
16,66,5.068473517922984e-07
17,66,8.219010998477315e-07
18,66,1.3195711527006839e-06
19,66,2.0975724043715598e-06
20,66,3.301201476606421e-06
21,66,5.143965498838669e-06
22,66,7.935878938169545e-06
23,66,1.212168559229309e-05
24,66,1.8331669293281832e-05
25,66,2.7448085168508787e-05
26,66,4.069051191674534e-05
27,66,5.972351205950402e-05
28,66,8.678978825294044e-05
29,66,0.0001248714183947357
30,66,0.00017788060870402485
31,66,0.000250879592027571
32,66,0.00035032670756298214
33,66,0.00048434225992160845
34,66,0.000662983472255615
35,66,0.0008985128224405035
36,66,0.00120563851370948
37,66,0.0016017001623328496
38,66,0.0021067675249478953
39,66,0.002743615927263749
40,66,0.0035375398016019447
41,66,0.004515966257141579
42,66,0.005707834725524592
43,66,0.007142717131653266
44,66,0.008849666146288996
45,66,0.0108557968889725
46,66,0.013184629452403632
47,66,0.015854244701731697
48,66,0.018875332238659448
49,66,0.02224923492893336
50,66,0.02596611627897402
51,66,0.0300033923380132
52,66,0.03432457594246187
53,66,0.038878675724839926
54,66,0.043600273918477817
55,66,0.048410375273073236
56,66,0.053218075379552574
57,66,0.05792304284520872
58,66,0.06241874987088579
59,66,0.06659632475440412
60,66,0.0703488432244242
61,66,0.07357582893584215
62,66,0.07618770203851659
63,66,0.0781099024248037
64,66,0.07928642335632882
65,66,0.07968252192848899
66,66,0.07928642335632882
67,66,0.07810990242480376
68,66,0.07618770203851659
69,66,0.0735758289358421
70,66,0.0703488432244242
71,66,0.06659632475440412
72,66,0.062418749870885845
73,66,0.05792304284520872
74,66,0.05321807537955252
75,66,0.048410375273073236
76,66,0.04360027391847787
77,66,0.03887867572483998
78,66,0.03432457594246181
79,66,0.030003392338013146
80,66,0.02596611627897402
81,66,0.022249234928933416
82,66,0.018875332238659392
83,66,0.015854244701731697
84,66,0.013184629452403687
85,66,0.010855796888972445
86,66,0.008849666146288996
87,66,0.007142717131653266
88,66,0.005707834725524592
89,66,0.004515966257141579
90,66,0.0035375398016019447
91,66,0.0027436159272638044
92,66,0.002106767524947951
93,66,0.001601700162332794
94,66,0.0012056385137094246
95,66,0.000898512822440448
96,66,0.000662983472255615
97,66,0.00048434225992166396
98,66,0.00035032670756298214
-1,67,1.5334319390987285e-11
0,67,2.975337254788438e-11
1,67,5.715820970493311e-11
2,67,1.0871541214603157e-10
3,67,2.047262847220955e-10
4,67,3.8170400760736174e-10
5,67,7.046124897423623e-10
6,67,1.287788088678835e-09
7,67,2.3302848266215005e-09
8,67,4.174881793369056e-09
9,67,7.4054242650576505e-09
10,67,1.3005478219128462e-08
11,67,2.261379030403221e-08
12,67,3.8930597902039624e-08
13,67,6.635589270340826e-08
14,67,1.1197953394752533e-07
15,67,1.8709775626737578e-07
16,67,3.095061586389606e-07
17,67,5.069216382418415e-07
18,67,8.220215623782496e-07
19,67,1.319764556603273e-06
20,67,2.0978798365915945e-06
21,67,3.3016853195939716e-06
22,67,5.1447194278710085e-06
23,67,7.937042066019054e-06
24,67,1.2123462215929269e-05
25,67,1.8334356087680936e-05
26,67,2.7452108117009385e-05
27,67,4.0696475751122096e-05
28,67,5.973226547934424e-05
29,67,8.680250866117205e-05
30,67,0.00012488972026469545
31,67,0.0001779066799043901
32,67,0.00025091636237684604
33,67,0.0003503780534508376
34,67,0.0004844132478960469
35,67,0.0006630806429088411
36,67,0.0008986445136236812
37,67,0.0012058152189922426
38,67,0.0016019349166782584
39,67,0.0021070763048574434
40,67,0.002744018047321051
41,67,0.0035380582836874266
42,67,0.004516628143009805
43,67,0.005708671298458905
44,67,0.007143764009167619
45,67,0.008850963204023093
46,67,0.0108573879767132
47,67,0.013186561867177225
48,67,0.015856568390599585
49,67,0.018878098715412257
50,67,0.022252495904179805
51,67,0.025969922021630003
52,67,0.030007789806961508
53,67,0.03432960674881771
54,67,0.03888437400613176
55,67,0.04360666422423173
56,67,0.048417470574819155
57,67,0.05322587532534983
58,67,0.05793153237797335
59,67,0.06242789832020969
60,67,0.06660608549301927
61,67,0.0703591539536292
62,67,0.07358661263054728
63,67,0.07619886854429643
64,67,0.07812135065927661
65,67,0.07929804402844497
66,67,0.0796942006550795
67,67,0.07929804402844497
68,67,0.07812135065927667
69,67,0.07619886854429643
70,67,0.07358661263054722
71,67,0.0703591539536292
72,67,0.06660608549301927
73,67,0.06242789832020974
74,67,0.05793153237797335
75,67,0.053225875325349774
76,67,0.048417470574819155
77,67,0.04360666422423178
78,67,0.03888437400613182
79,67,0.03432960674881765
80,67,0.030007789806961453
81,67,0.025969922021630003
82,67,0.02225249590417986
83,67,0.0188780987154122
84,67,0.015856568390599585
85,67,0.01318656186717728
86,67,0.010857387976713144
87,67,0.008850963204023093
88,67,0.007143764009167619
89,67,0.005708671298458905
90,67,0.004516628143009805
91,67,0.0035380582836874266
92,67,0.0027440180473211066
93,67,0.002107076304857499
94,67,0.001601934916678203
95,67,0.001205815218992187
96,67,0.0008986445136236257
97,67,0.0006630806429088411
98,67,0.00048441324789610246
-1,68,7.826232776141249e-12
0,68,1.5337445351317924e-11
1,68,2.9759437887983015e-11
2,68,5.7169861627105344e-11
3,68,1.0873757420337709e-10
4,68,2.0476801896724609e-10
5,68,3.817818194459835e-10
6,68,7.047561277242804e-10
7,68,1.288050609262686e-09
8,68,2.3307598641984136e-09
9,68,4.1757328591737015e-09
10,68,7.406933889442919e-09
11,68,1.3008129436176797e-08
12,68,2.261840021267004e-08
13,68,3.893853405502998e-08
14,68,6.636941960884216e-08
15,68,1.1200236140872777e-07
16,68,1.8713589686880263e-07
17,68,3.0956925266676356e-07
18,68,5.070249761788886e-07
19,68,8.221891346538365e-07
20,68,1.3200335957138155e-06
21,68,2.0983074975122015e-06
22,68,3.3023583809193655e-06
23,68,5.145768198829389e-06
24,68,7.938660062749681e-06
25,68,1.2125933630603158e-05
26,68,1.8338093617098224e-05
27,68,2.7457704335451048e-05
28,68,4.070477188514351e-05
29,68,5.974444213274416e-05
30,68,8.68202036883693e-05
31,68,0.00012491517951732336
32,68,0.0001779429468693435
33,68,0.0002509675126480188
34,68,0.00035044947937251615
35,68,0.0004845119974106455
36,68,0.0006632158144631109
37,68,0.0008988277057843053
38,68,0.0012060610290894854
39,68,0.0016022614773083146
40,68,0.0021075058405136842
41,68,0.0027445774260155846
42,68,0.00353877953055599
43,68,0.004517548875129914
44,68,0.005709835033187826
45,68,0.0071452202930974585
46,68,0.008852767507113323
47,68,0.010859601297255455
48,68,0.01318924999882776
49,68,0.015859800813409184
50,68,0.01888194708886775
51,68,0.022257032161556514
52,68,0.025975216090702094
53,68,0.030013907011002653
54,68,0.034336604971961955
55,68,0.03889230073620212
56,68,0.04361555361143182
57,68,0.04842734066350504
58,68,0.053236725625946044
59,68,0.05794334194496418
60,68,0.06244062448879262
61,68,0.06661966340122123
62,68,0.07037349693935609
63,68,0.0736016135462113
64,68,0.07621440197843432
65,68,0.078137275998831
66,68,0.07931420924149485
67,68,0.07971044662619031
68,68,0.07931420924149485
69,68,0.07813727599883105
70,68,0.07621440197843432
71,68,0.07360161354621124
72,68,0.07037349693935609
73,68,0.06661966340122123
74,68,0.06244062448879267
75,68,0.05794334194496418
76,68,0.05323672562594599
77,68,0.04842734066350504
78,68,0.04361555361143188
79,68,0.03889230073620217
80,68,0.0343366049719619
81,68,0.030013907011002598
82,68,0.025975216090702094
83,68,0.02225703216155657
84,68,0.01888194708886769
85,68,0.015859800813409184
86,68,0.013189249998827816
87,68,0.010859601297255399
88,68,0.008852767507113323
89,68,0.0071452202930974585
90,68,0.005709835033187826
91,68,0.004517548875129914
92,68,0.00353877953055599
93,68,0.00274457742601564
94,68,0.0021075058405137397
